#auto generated file!
12.0;50;37;31;37;43;31;39;56;36
18.0;47;37;26;39;50;30;39;56;36
24.0;45;39;26;34;54;33;36;56;37
30.0;43;40;22;34;55;38;39;54;35
36.0;45;36;20;35;58;42;38;55;31
42.0;45;37;19;40;60;38;38;53;30
48.0;42;36;20;40;62;41;36;51;32
54.0;38;39;17;39;62;43;41;47;34
60.0;35;42;17;39;64;42;40;48;33
66.0;33;45;16;39;68;43;35;49;32
72.0;37;45;17;40;68;43;34;46;30
78.0;35;47;20;37;69;42;32;47;31
84.0;36;46;21;40;69;41;34;46;27
90.0;32;43;22;37;73;44;31;46;32
96.0;29;41;19;38;77;44;34;46;32
102.0;29;40;17;40;79;43;33;45;34
108.0;34;48;14;40;79;43;28;44;30
114.0;33;49;13;36;79;43;33;46;28
120.0;33;52;15;34;78;43;31;45;29
126.0;29;54;16;35;82;42;28;45;29
132.0;27;51;17;35;86;43;28;44;29
138.0;27;47;19;32;87;46;27;47;28
144.0;26;48;19;34;88;46;31;42;26
150.0;20;48;20;37;90;44;33;45;23
156.0;18;49;19;35;91;47;32;45;24
162.0;20;51;18;38;91;45;28;43;26
168.0;18;53;19;37;89;49;27;44;24
174.0;19;54;19;34;90;49;27;43;25
180.0;18;50;19;33;90;50;33;41;26
186.0;21;48;20;33;93;49;33;39;24
192.0;20;45;18;35;97;47;32;43;23
198.0;20;45;18;35;98;49;30;43;22
204.0;20;44;18;38;97;48;30;40;25
210.0;17;46;20;37;100;47;29;39;25
216.0;19;45;19;38;100;51;28;36;24
222.0;23;45;17;39;102;49;25;35;25
228.0;25;42;15;40;108;47;24;35;24
234.0;27;44;17;37;109;48;20;36;22
240.0;27;40;21;35;110;47;22;36;22
246.0;24;45;23;32;109;45;20;39;23
252.0;22;49;24;31;112;41;22;39;20
258.0;22;50;21;34;111;43;21;38;20
264.0;23;51;20;33;110;41;24;37;21
270.0;23;50;18;36;110;41;23;38;21
276.0;22;53;21;35;108;38;23;37;23
282.0;22;53;21;38;109;38;18;38;23
288.0;23;51;23;37;113;34;17;39;23
294.0;23;49;23;38;116;29;21;42;19
300.0;24;48;22;38;119;29;21;38;21
306.0;24;48;24;38;121;30;18;38;19
312.0;27;47;24;38;123;28;19;37;17
318.0;28;47;23;36;123;28;22;37;16
324.0;27;48;22;33;124;32;20;38;16
330.0;28;49;22;33;122;33;21;37;15
336.0;25;47;24;34;121;32;23;39;15
342.0;25;46;24;33;124;31;22;41;14
348.0;23;43;23;37;126;31;22;40;15
354.0;22;43;21;37;127;28;28;39;15
360.0;19;45;21;42;127;30;26;35;15
366.0;22;42;19;40;125;35;27;35;15
372.0;22;41;18;38;126;34;29;39;13
378.0;23;39;18;42;125;34;26;39;14
384.0;21;38;19;42;126;32;28;40;14
390.0;20;40;20;41;125;34;27;41;12
396.0;19;41;18;40;126;37;27;42;10
402.0;21;38;18;39;128;37;26;41;12
408.0;22;38;24;39;126;36;23;39;13
414.0;21;33;22;38;131;35;24;40;16
420.0;19;32;20;38;132;32;25;44;18
426.0;20;34;18;39;132;32;21;45;19
432.0;20;33;16;41;133;34;22;43;18
438.0;21;32;15;42;134;34;20;45;17
444.0;20;34;12;43;135;35;22;42;17
450.0;20;31;14;42;136;33;25;38;21
456.0;19;31;14;44;136;33;28;39;16
462.0;16;34;12;44;134;35;27;40;18
468.0;18;36;13;42;134;36;27;40;14
474.0;19;35;14;41;134;37;26;40;14
480.0;20;36;14;38;130;39;27;42;14
486.0;21;35;14;35;130;37;29;40;19
492.0;21;32;17;35;133;39;26;38;19
498.0;22;31;16;37;134;37;24;39;20
504.0;23;29;14;39;135;33;24;39;24
510.0;20;29;18;35;134;37;24;39;24
516.0;20;28;19;36;131;36;24;42;24
522.0;19;27;18;39;132;36;22;45;22
528.0;21;27;17;38;133;40;23;43;18
534.0;21;28;17;36;132;42;21;47;16
540.0;17;28;19;36;132;43;19;48;18
546.0;17;29;20;36;132;41;17;49;19
552.0;16;31;18;35;138;40;14;50;18
558.0;20;31;19;34;137;42;15;46;16
564.0;21;30;20;33;136;41;16;47;16
570.0;22;31;20;34;136;41;14;46;16
576.0;21;28;20;32;138;43;15;45;18
582.0;21;30;18;32;139;45;14;41;20
588.0;19;33;19;34;135;43;16;44;17
594.0;16;32;20;33;137;45;17;41;19
600.0;14;35;19;32;136;48;15;43;18
606.0;15;34;22;32;140;44;17;41;15
612.0;11;37;20;33;144;43;18;38;16
618.0;12;36;21;31;144;46;15;38;17
624.0;11;34;19;32;146;47;16;39;16
630.0;13;36;14;30;146;47;17;42;15
636.0;13;38;14;29;142;46;18;43;17
642.0;12;39;15;26;143;45;19;45;16
648.0;10;39;17;27;141;47;17;46;16
654.0;12;39;18;26;141;49;17;42;16
660.0;13;41;20;24;142;45;14;42;19
666.0;14;40;19;25;141;42;17;42;20
672.0;14;39;18;26;141;44;17;42;19
678.0;14;42;17;25;143;38;20;42;19
684.0;15;42;16;28;143;34;21;43;18
690.0;14;40;15;31;146;34;19;43;18
696.0;15;41;14;30;147;33;17;44;19
702.0;14;40;16;33;149;31;16;44;17
708.0;15;41;14;32;150;32;16;44;16
714.0;15;42;16;35;150;32;15;39;16
720.0;13;39;15;35;152;33;15;40;18
726.0;12;42;12;37;155;30;15;40;17
732.0;13;38;12;36;157;30;19;37;18
738.0;12;36;13;36;157;31;20;38;17
744.0;12;38;12;36;159;31;15;40;17
750.0;14;40;14;34;160;27;18;40;13
756.0;14;41;14;35;159;28;16;40;13
762.0;13;44;15;34;158;28;16;37;15
768.0;14;46;15;32;157;28;16;38;14
774.0;18;42;14;33;155;28;17;37;16
780.0;20;41;15;31;155;27;16;36;19
786.0;21;39;16;29;155;29;18;35;18
792.0;21;37;16;31;153;28;18;35;21
798.0;19;37;14;31;154;30;18;34;23
804.0;17;38;18;31;155;29;16;37;19
810.0;18;32;19;32;155;31;16;37;20
816.0;14;29;20;29;158;34;16;38;22
822.0;15;30;22;29;157;33;16;37;21
828.0;16;29;19;29;158;31;14;39;25
834.0;16;27;18;31;162;31;13;39;23
840.0;18;26;21;31;160;31;14;39;20
846.0;18;26;20;30;160;30;15;39;22
852.0;19;24;18;27;162;33;18;38;21
858.0;21;23;17;28;164;33;19;35;20
864.0;19;21;18;30;165;32;19;35;21
870.0;18;20;17;29;170;32;22;31;21
876.0;20;23;14;27;169;32;24;31;20
